athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath,careerStart,careerEnd
Jean Lechantre,association football,1922-02-13T00:00:00Z,2015-02-12T00:00:00Z,1941-01-01T00:00:00Z,1960-01-01T00:00:00Z
Jean Luciano,association football,1921-01-02T00:00:00Z,1997-07-07T00:00:00Z,1935-01-01T00:00:00Z,1955-01-01T00:00:00Z
Jean Mathonet,association football,1925-10-06T00:00:00Z,2004-10-22T00:00:00Z,1945-01-01T00:00:00Z,1960-01-01T00:00:00Z
Jean Nicolas,association football,1913-06-09T00:00:00Z,1978-09-08T00:00:00Z,1932-01-01T00:00:00Z,1939-01-01T00:00:00Z
Jean Nicolay,association football,1937-12-27T00:00:00Z,2014-08-18T00:00:00Z,1956-01-01T00:00:00Z,1973-01-01T00:00:00Z
Jean-Jacques Marcel,association football,1931-06-13T00:00:00Z,2014-10-03T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Jean-Pierre Adams,association football,1948-03-10T00:00:00Z,2021-09-06T00:00:00Z,1967-01-01T00:00:00Z,1982-01-01T00:00:00Z
Jeff Barmby,association football,1943-01-15T00:00:00Z,2021-07-18T00:00:00Z,1982-01-01T00:00:00Z,2021-01-01T00:00:00Z
Jenő Buzánszky,association football,1925-05-04T00:00:00Z,2015-01-11T00:00:00Z,1946-01-01T00:00:00Z,1960-01-01T00:00:00Z
Jerzy Orłowski,association football,1925-02-16T00:00:00Z,2015-03-28T00:00:00Z,1946-01-01T00:00:00Z,1959-01-01T00:00:00Z
Jerzy Wilim,association football,1941-08-14T00:00:00Z,2014-12-07T00:00:00Z,1952-01-01T00:00:00Z,1984-01-01T00:00:00Z
Jesús Aguilar Rodríguez,association football,1942-09-15T00:00:00Z,1999-05-07T00:00:00Z,1963-01-01T00:00:00Z,1974-01-01T00:00:00Z
Jesús Alonso Fernández,association football,1917-04-24T00:00:00Z,1979-08-09T00:00:00Z,1934-01-01T00:00:00Z,1950-01-01T00:00:00Z
Jesús Arias Gutiérrez,association football,1902-01-01T00:00:00Z,1977-07-06T00:00:00Z,1920-01-01T00:00:00Z,1943-01-01T00:00:00Z
Jesús Castro González,association football,1951-01-23T00:00:00Z,1993-07-26T00:00:00Z,1968-01-01T00:00:00Z,1985-01-01T00:00:00Z
Jesús Garay,association football,1930-09-10T00:00:00Z,1995-02-10T00:00:00Z,1950-01-01T00:00:00Z,1966-01-01T00:00:00Z
Jesús García-Vaso Navarro,association football,1906-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/b6abdc6246920623c867d0a82c812ad5,1928-01-01T00:00:00Z,1929-01-01T00:00:00Z
Jesús Glaría,association football,1942-01-02T00:00:00Z,1978-09-19T00:00:00Z,1961-01-01T00:00:00Z,1975-01-01T00:00:00Z
Jesús Herrera Alonso,association football,1938-02-05T00:00:00Z,1962-10-20T00:00:00Z,1956-01-01T00:00:00Z,1962-01-01T00:00:00Z
Jesús Herrera Alonso,association football,1940-05-10T00:00:00Z,1962-10-20T00:00:00Z,1956-01-01T00:00:00Z,1962-01-01T00:00:00Z
Jesús María Lires López,association football,1920-04-20T00:00:00Z,1998-04-15T00:00:00Z,1940-01-01T00:00:00Z,1951-01-01T00:00:00Z
Jesús Renteria,association football,1934-06-08T00:00:00Z,2021-11-14T00:00:00Z,1957-01-01T00:00:00Z,1969-01-01T00:00:00Z
Jesús Uribe,association football,1938-01-02T00:00:00Z,2005-07-26T00:00:00Z,1956-01-01T00:00:00Z,1970-01-01T00:00:00Z
Jesús del Muro,association football,1937-11-30T00:00:00Z,2022-10-03T00:00:00Z,1954-01-01T00:00:00Z,1973-01-01T00:00:00Z
Jhon Mario Ramírez,association football,1970-12-03T00:00:00Z,2021-06-26T00:00:00Z,1992-01-01T00:00:00Z,2021-01-01T00:00:00Z
Jhonny Perozo,association football,1985-04-28T00:00:00Z,2014-05-25T00:00:00Z,2005-01-01T00:00:00Z,2013-01-01T00:00:00Z
Jim Appleby,association football,1934-06-15T00:00:00Z,2014-01-06T00:00:00Z,1956-01-01T00:00:00Z,1964-01-01T00:00:00Z
"Jim Barrett, Jr.",association football,1930-11-05T00:00:00Z,2014-10-21T00:00:00Z,1949-01-01T00:00:00Z,1960-01-01T00:00:00Z
Jim Sharkey,association football,1934-02-02T00:00:00Z,2014-10-19T00:00:00Z,1955-01-01T00:00:00Z,1963-01-01T00:00:00Z
Jimmy Douglas,association football,1898-01-12T00:00:00Z,1972-03-05T00:00:00Z,1922-01-01T00:00:00Z,1931-01-01T00:00:00Z
Jimmy Frizzell,association football,1937-02-16T00:00:00Z,2016-07-03T00:00:00Z,1957-01-01T00:00:00Z,1970-01-01T00:00:00Z
Jimmy Greaves,association football,1940-02-20T00:00:00Z,2021-09-19T00:00:00Z,1957-01-01T00:00:00Z,1979-01-01T00:00:00Z
Jimmy Harris,association football,1933-08-18T00:00:00Z,2022-04-17T00:00:00Z,1951-01-01T00:00:00Z,1967-01-01T00:00:00Z
Jimmy Hill,association football,1928-07-22T00:00:00Z,2015-12-19T00:00:00Z,1949-01-01T00:00:00Z,1961-01-01T00:00:00Z
Jimmy Jones,association football,1928-07-25T00:00:00Z,2014-02-13T00:00:00Z,1946-01-01T00:00:00Z,1965-01-01T00:00:00Z
Jimmy McGill,association football,1926-03-10T00:00:00Z,2013-04-21T00:00:00Z,1946-01-01T00:00:00Z,1959-01-01T00:00:00Z
Jimmy McGill,association football,1946-11-27T00:00:00Z,2015-03-25T00:00:00Z,1965-01-01T00:00:00Z,1977-01-01T00:00:00Z
Jimmy McGrory,association football,1904-04-26T00:00:00Z,1982-10-20T00:00:00Z,1922-01-01T00:00:00Z,1937-01-01T00:00:00Z
Jimmy Murray,association football,1933-02-04T00:00:00Z,2015-07-10T00:00:00Z,1951-01-01T00:00:00Z,1965-01-01T00:00:00Z
Jimmy Payne,association football,1926-03-10T00:00:00Z,2013-01-23T00:00:00Z,1944-01-01T00:00:00Z,1956-01-01T00:00:00Z
Jimmy Ruffell,association football,1900-08-08T00:00:00Z,1989-09-06T00:00:00Z,1921-01-01T00:00:00Z,1938-01-01T00:00:00Z
Jiří Tichý,association football,1933-12-06T00:00:00Z,2016-08-26T00:00:00Z,1954-01-01T00:00:00Z,1969-01-01T00:00:00Z
Joachim Fernandez,association football,1972-12-06T00:00:00Z,2016-01-19T00:00:00Z,1993-01-01T00:00:00Z,2001-01-01T00:00:00Z
Joachim Stachuła,association football,1940-02-01T00:00:00Z,2013-03-09T00:00:00Z,1963-01-01T00:00:00Z,1973-01-01T00:00:00Z
Joakim Vislavski,association football,1940-12-07T00:00:00Z,2014-09-10T00:00:00Z,1960-01-01T00:00:00Z,1967-01-01T00:00:00Z
Joan Bartolí i Figueras,association football,1935-10-30T00:00:00Z,2010-11-29T00:00:00Z,1954-01-01T00:00:00Z,1967-01-01T00:00:00Z
Joan Bolinches i Gil,association football,1925-03-01T00:00:00Z,2006-07-05T00:00:00Z,1944-01-01T00:00:00Z,1961-01-01T00:00:00Z
Joan Rafa i Mas,association football,1908-05-09T00:00:00Z,1974-02-20T00:00:00Z,1931-01-01T00:00:00Z,1936-01-01T00:00:00Z
Joan Segarra,association football,1927-11-15T00:00:00Z,2008-09-03T00:00:00Z,1950-01-01T00:00:00Z,1964-01-01T00:00:00Z
Joan Uriach i Lafita,association football,1896-03-04T00:00:00Z,1934-06-07T00:00:00Z,1929-01-01T00:00:00Z,1931-01-01T00:00:00Z
Joao (Juan) Ramon,association football,2000-01-01T00:00:00Z,1933-01-01T00:00:00Z,1933-01-01T00:00:00Z,1933-01-01T00:00:00Z
Joaquim Carvalho,association football,1937-04-18T00:00:00Z,2022-04-05T00:00:00Z,1955-01-01T00:00:00Z,1972-01-01T00:00:00Z
Joaquín Cortizo,association football,1932-10-04T00:00:00Z,2018-01-04T00:00:00Z,1957-01-01T00:00:00Z,1968-01-01T00:00:00Z
Joaquín Gómez Peruyera,association football,1937-12-20T00:00:00Z,2013-04-02T00:00:00Z,1957-01-01T00:00:00Z,1969-01-01T00:00:00Z
Joaquín Manuel Gutiérrez,association football,1893-09-18T00:00:00Z,1983-09-01T00:00:00Z,1909-01-01T00:00:00Z,1934-01-01T00:00:00Z
Joaquín Murillo,association football,1932-02-27T00:00:00Z,2009-01-10T00:00:00Z,1954-01-01T00:00:00Z,1965-01-01T00:00:00Z
Joaquín Navarro Perona,association football,1921-08-02T00:00:00Z,2002-11-05T00:00:00Z,1941-01-01T00:00:00Z,1957-01-01T00:00:00Z
Joaquín Oliva,association football,1926-11-11T00:00:00Z,1993-02-04T00:00:00Z,1947-01-01T00:00:00Z,1958-01-01T00:00:00Z
Joaquín Ramos Marcos,association football,1946-03-23T00:00:00Z,2025-01-19T00:00:00Z,1968-01-01T00:00:00Z,1992-01-01T00:00:00Z
Joaquín Valle,association football,1916-04-18T00:00:00Z,1980-12-23T00:00:00Z,1937-01-01T00:00:00Z,1949-01-01T00:00:00Z
Joaquín Valle,association football,1916-04-18T00:00:00Z,1980-12-24T00:00:00Z,1937-01-01T00:00:00Z,1949-01-01T00:00:00Z
Joaquín Vázquez,association football,1897-08-26T00:00:00Z,1965-10-21T00:00:00Z,1909-01-01T00:00:00Z,1930-01-01T00:00:00Z
Joas Magolego,association football,1971-10-13T00:00:00Z,2014-07-04T00:00:00Z,1990-01-01T00:00:00Z,2002-01-01T00:00:00Z
Joe Bambrick,association football,1905-11-03T00:00:00Z,1983-10-13T00:00:00Z,1926-01-01T00:00:00Z,1939-01-01T00:00:00Z
Joe Fagan,association football,1921-03-12T00:00:00Z,2001-06-30T00:00:00Z,1937-01-01T00:00:00Z,1955-01-01T00:00:00Z
Joe Gaetjens,association football,1924-03-19T00:00:00Z,1964-07-10T00:00:00Z,1938-01-01T00:00:00Z,1953-01-01T00:00:00Z
Joe Hayes,association football,1936-01-20T00:00:00Z,1999-02-04T00:00:00Z,1953-01-01T00:00:00Z,1967-01-01T00:00:00Z
Joe Marston,association football,1926-01-07T00:00:00Z,2015-11-29T00:00:00Z,1943-01-01T00:00:00Z,1969-01-01T00:00:00Z
Johan Cruyff,association football,1947-04-25T00:00:00Z,2016-03-24T00:00:00Z,1964-11-15T00:00:00Z,1984-01-01T00:00:00Z
Johan Neeskens,association football,1951-09-15T00:00:00Z,2024-10-06T00:00:00Z,1968-01-01T00:00:00Z,1991-01-01T00:00:00Z
Johannes Kotkas,wrestling,1915-02-03T00:00:00Z,1998-05-08T00:00:00Z,1937-01-01T00:00:00Z,1960-01-01T00:00:00Z
John Baxter,association football,1936-10-15T00:00:00Z,2014-12-12T00:00:00Z,1955-01-01T00:00:00Z,1968-01-01T00:00:00Z
John Best,association football,1940-07-11T00:00:00Z,2014-10-05T00:00:00Z,1958-01-01T00:00:00Z,1974-01-01T00:00:00Z
John Dempsey,association football,1946-03-15T00:00:00Z,2024-11-06T00:00:00Z,1964-01-01T00:00:00Z,1980-01-01T00:00:00Z
John Divers,association football,1911-08-06T00:00:00Z,1984-06-08T00:00:00Z,1933-01-01T00:00:00Z,1950-01-01T00:00:00Z
John Divers,association football,1940-03-08T00:00:00Z,2014-09-23T00:00:00Z,1957-01-01T00:00:00Z,1969-01-01T00:00:00Z
John Ene Okon,association football,1969-03-15T00:00:00Z,2016-03-15T00:00:00Z,1987-01-01T00:00:00Z,2004-01-01T00:00:00Z
John Eriksen,association football,1957-11-20T00:00:00Z,2002-02-12T00:00:00Z,1975-01-01T00:00:00Z,1993-01-01T00:00:00Z
John Fantham,association football,1939-02-06T00:00:00Z,2014-06-24T00:00:00Z,1956-01-01T00:00:00Z,1972-01-01T00:00:00Z
John Flanagan,association football,1942-04-26T00:00:00Z,2013-09-30T00:00:00Z,1961-01-01T00:00:00Z,1972-01-01T00:00:00Z
John Grant,association football,1931-06-16T00:00:00Z,2021-01-28T00:00:00Z,1954-01-01T00:00:00Z,1965-01-01T00:00:00Z
John Hewie,association football,1927-12-13T00:00:00Z,2015-05-11T00:00:00Z,1947-01-01T00:00:00Z,1971-01-01T00:00:00Z
John Hollins,association football,1946-07-16T00:00:00Z,2023-06-14T00:00:00Z,1963-01-01T00:00:00Z,1984-01-01T00:00:00Z
John Lumsden,association football,1942-07-01T00:00:00Z,2014-02-19T00:00:00Z,1959-01-01T00:00:00Z,1974-01-01T00:00:00Z
John Lumsden,association football,1960-12-15T00:00:00Z,2016-04-22T00:00:00Z,1979-01-01T00:00:00Z,1982-01-01T00:00:00Z
John Moshoeu,association football,1965-12-18T00:00:00Z,2015-04-21T00:00:00Z,1993-01-01T00:00:00Z,2008-01-01T00:00:00Z
John Roberts,association football,1946-09-11T00:00:00Z,2016-01-04T00:00:00Z,1964-01-01T00:00:00Z,1983-01-01T00:00:00Z
John Saxon,karate,1936-08-05T00:00:00Z,2020-07-25T00:00:00Z,1955-01-01T00:00:00Z,2015-01-01T00:00:00Z
John Taihuttu,association football,1954-11-18T00:00:00Z,2016-01-17T00:00:00Z,1981-01-01T00:00:00Z,1986-01-01T00:00:00Z
Johnny Hamilton,association football,1935-01-22T00:00:00Z,2013-08-14T00:00:00Z,1955-01-01T00:00:00Z,1973-01-01T00:00:00Z
Johnny Haynes,association football,1934-10-17T00:00:00Z,2005-10-18T00:00:00Z,1952-01-01T00:00:00Z,1975-01-01T00:00:00Z
Johnny Warren,association football,1943-05-17T00:00:00Z,2004-11-06T00:00:00Z,1959-01-01T00:00:00Z,1974-01-01T00:00:00Z
Jonas Normantas,association football,http://www.wikidata.org/.well-known/genid/645884d237414fa1a253a92ccbbac585,http://www.wikidata.org/.well-known/genid/0951cbc6e68a7971a906907ea5da23fb,1937-01-01T00:00:00Z,1938-01-01T00:00:00Z
Joop Eversteijn,association football,1921-01-29T00:00:00Z,2013-11-02T00:00:00Z,1938-01-01T00:00:00Z,1955-01-01T00:00:00Z
Jorge Alcalde,association football,1916-11-26T00:00:00Z,1990-06-25T00:00:00Z,1929-01-01T00:00:00Z,1952-01-01T00:00:00Z
Jorge Bolaño,association football,1977-04-28T00:00:00Z,2025-04-06T00:00:00Z,1993-01-01T00:00:00Z,2012-01-01T00:00:00Z
Jorge Bontemps,association football,1977-08-21T00:00:00Z,2010-04-13T00:00:00Z,1999-01-01T00:00:00Z,2006-01-01T00:00:00Z
Jorge Dominichi,association football,1947-03-31T00:00:00Z,1998-04-25T00:00:00Z,1967-01-01T00:00:00Z,1978-01-01T00:00:00Z
Jorge Eduardo Romero,association football,1939-01-10T00:00:00Z,2015-02-20T00:00:00Z,1976-01-01T00:00:00Z,1989-01-01T00:00:00Z
Jorge Fuenzalida,association football,1937-08-26T00:00:00Z,1963-01-14T00:00:00Z,1956-01-01T00:00:00Z,1963-01-01T00:00:00Z
Jorge García Santos,association football,1957-08-10T00:00:00Z,2020-12-15T00:00:00Z,1975-01-01T00:00:00Z,1991-01-01T00:00:00Z
Jorge Griffa,association football,1935-05-07T00:00:00Z,2024-01-15T00:00:00Z,1954-01-01T00:00:00Z,1971-01-01T00:00:00Z
Jorge Góngora,association football,1906-10-12T00:00:00Z,1999-06-25T00:00:00Z,1924-01-01T00:00:00Z,1939-01-01T00:00:00Z
Jorge Henriques Fuente,association football,1921-09-02T00:00:00Z,1999-10-31T00:00:00Z,1940-01-01T00:00:00Z,1954-01-01T00:00:00Z
Jorge Hernan Monge,association football,1938-02-14T00:00:00Z,2019-11-28T00:00:00Z,1953-01-01T00:00:00Z,1967-01-01T00:00:00Z
Jorge Maldonado,association football,1929-05-05T00:00:00Z,2012-03-24T00:00:00Z,1948-01-01T00:00:00Z,1966-01-01T00:00:00Z
Jorge Manicera,association football,1938-11-04T00:00:00Z,2012-09-18T00:00:00Z,1958-01-01T00:00:00Z,1971-01-01T00:00:00Z
Jorge Pardon,association football,1905-03-04T00:00:00Z,1977-12-19T00:00:00Z,1920-01-01T00:00:00Z,1934-01-01T00:00:00Z
Jorge Pintanell,association football,1930-08-21T00:00:00Z,2017-12-04T00:00:00Z,1948-01-01T00:00:00Z,1957-01-01T00:00:00Z
Jorge Rodríguez,association football,1968-04-18T00:00:00Z,2024-08-08T00:00:00Z,1988-01-01T00:00:00Z,1997-01-01T00:00:00Z
Jorge Sarmiento,association football,1900-11-02T00:00:00Z,1957-02-20T00:00:00Z,1916-01-01T00:00:00Z,1934-01-01T00:00:00Z
Jorge Spedaletti,association football,1947-09-24T00:00:00Z,2022-06-10T00:00:00Z,1965-01-01T00:00:00Z,1982-01-01T00:00:00Z
Jorge Toro,association football,1939-01-10T00:00:00Z,2024-02-16T00:00:00Z,1958-01-01T00:00:00Z,2024-01-01T00:00:00Z
Jose Antonio Reyes,association football,1983-09-01T00:00:00Z,2019-06-01T00:00:00Z,1999-01-01T00:00:00Z,2019-01-01T00:00:00Z
Jose Luis Prado,association football,1926-11-15T00:00:00Z,2019-10-25T00:00:00Z,1947-01-01T00:00:00Z,1958-01-01T00:00:00Z
Josef Bican,association football,1913-09-25T00:00:00Z,2001-12-12T00:00:00Z,1931-09-06T00:00:00Z,1957-01-01T00:00:00Z
Josef Jelínek,association football,1941-01-09T00:00:00Z,2024-11-29T00:00:00Z,1958-01-01T00:00:00Z,1975-01-01T00:00:00Z
Josef Posipal,association football,1927-06-20T00:00:00Z,1997-02-21T00:00:00Z,1946-01-01T00:00:00Z,1958-01-01T00:00:00Z
Josef Šural,association football,1990-05-30T00:00:00Z,2019-04-29T00:00:00Z,2008-01-01T00:00:00Z,2019-01-01T00:00:00Z
Josep Duró Beal,association football,1933-04-25T00:00:00Z,2016-06-03T00:00:00Z,1953-01-01T00:00:00Z,1961-01-01T00:00:00Z
Josep Egea i Gómez,association football,1923-07-25T00:00:00Z,2012-10-02T00:00:00Z,1949-01-01T00:00:00Z,1953-01-01T00:00:00Z
Josep Escolà,association football,1914-08-28T00:00:00Z,1998-03-07T00:00:00Z,1933-01-01T00:00:00Z,1948-01-01T00:00:00Z
Josep Franch i Xargay,association football,1943-08-01T00:00:00Z,2021-05-19T00:00:00Z,1961-01-01T00:00:00Z,1975-01-01T00:00:00Z
Josep Guardiola,association football,1938-06-17T00:00:00Z,2017-06-25T00:00:00Z,1958-01-01T00:00:00Z,1974-01-01T00:00:00Z
Josep Mariscal i Montoliu,association football,1919-10-30T00:00:00Z,1977-01-17T00:00:00Z,1942-01-01T00:00:00Z,1953-01-01T00:00:00Z
Josep Palau Busquet,association football,1943-09-25T00:00:00Z,2022-04-30T00:00:00Z,1964-01-01T00:00:00Z,1976-01-01T00:00:00Z
Josep Prat Ripollès,association football,1911-04-26T00:00:00Z,1988-03-11T00:00:00Z,1928-01-01T00:00:00Z,1941-01-01T00:00:00Z
Josep Riba i Nuet,association football,1923-03-23T00:00:00Z,2002-09-11T00:00:00Z,1943-01-01T00:00:00Z,1945-01-01T00:00:00Z
Josep Trias i Solé,association football,1921-10-16T00:00:00Z,2005-04-30T00:00:00Z,1938-01-01T00:00:00Z,1953-01-01T00:00:00Z
Joseph Mermans,association football,1922-02-16T00:00:00Z,1996-01-20T00:00:00Z,1937-01-01T00:00:00Z,1960-01-01T00:00:00Z
Joseph Obas,association football,1940-05-25T00:00:00Z,2014-06-21T00:00:00Z,1962-01-01T00:00:00Z,1974-01-01T00:00:00Z
Josimar,association football,1986-08-18T00:00:00Z,2016-11-28T00:00:00Z,2007-01-01T00:00:00Z,2016-01-01T00:00:00Z
Josip Bukal,association football,1945-11-15T00:00:00Z,2016-08-27T00:00:00Z,1964-01-01T00:00:00Z,1978-01-01T00:00:00Z
Josip Katalinski,association football,1948-05-02T00:00:00Z,2011-06-09T00:00:00Z,1965-01-01T00:00:00Z,1978-01-01T00:00:00Z
"José ""Chocha"" Casares",association football,1938-01-01T00:00:00Z,2014-03-31T00:00:00Z,1959-01-01T00:00:00Z,1971-01-01T00:00:00Z
José Alfredo López,association football,1897-01-24T00:00:00Z,1969-03-10T00:00:00Z,1918-04-07T00:00:00Z,1922-01-08T00:00:00Z
José Antonio Arzac,association football,1943-01-12T00:00:00Z,2020-07-08T00:00:00Z,1961-01-01T00:00:00Z,1975-01-01T00:00:00Z
José Antonio Martínez Fernández,association football,1931-01-22T00:00:00Z,2015-08-11T00:00:00Z,1953-01-01T00:00:00Z,1966-01-01T00:00:00Z
José Antonio Rivas,association football,1963-04-23T00:00:00Z,2018-07-10T00:00:00Z,1981-01-01T00:00:00Z,1992-01-01T00:00:00Z
José Antonio Zaldúa,association football,1941-12-15T00:00:00Z,2018-06-30T00:00:00Z,1958-01-01T00:00:00Z,1975-01-01T00:00:00Z
José Arnau Serrano,association football,1917-06-06T00:00:00Z,1992-01-16T00:00:00Z,1941-01-01T00:00:00Z,1954-01-01T00:00:00Z
José Aznar Beltrán,association football,1932-04-21T00:00:00Z,2008-01-25T00:00:00Z,1951-01-01T00:00:00Z,1968-01-01T00:00:00Z
José Bautista Acosta,association football,1936-09-08T00:00:00Z,2012-03-01T00:00:00Z,1960-01-01T00:00:00Z,1973-01-01T00:00:00Z
José Becerril,association football,1926-08-21T00:00:00Z,1982-05-30T00:00:00Z,1950-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Bellocq,association football,1887-12-29T00:00:00Z,1995-10-02T00:00:00Z,1909-05-02T00:00:00Z,1911-01-02T00:00:00Z
José Benincasa,association football,1891-06-16T00:00:00Z,2000-01-01T00:00:00Z,1908-01-01T00:00:00Z,1928-01-01T00:00:00Z
José Benito Ríos,association football,1935-03-04T00:00:00Z,2008-05-30T00:00:00Z,1954-01-01T00:00:00Z,1973-01-01T00:00:00Z
José Berraondo,association football,1878-11-04T00:00:00Z,1950-04-11T00:00:00Z,1909-01-01T00:00:00Z,1913-01-01T00:00:00Z
José Caeiro,association football,1925-02-14T00:00:00Z,1981-01-14T00:00:00Z,1945-01-01T00:00:00Z,1959-01-01T00:00:00Z
José Carbone,association football,1930-09-15T00:00:00Z,2014-06-07T00:00:00Z,1948-01-01T00:00:00Z,1964-01-01T00:00:00Z
José Carlos Castillo García-Tudela,association football,1908-11-03T00:00:00Z,1981-05-10T00:00:00Z,1928-01-01T00:00:00Z,1937-01-01T00:00:00Z
José Carlos Velasco,association football,1998-12-16T00:00:00Z,2023-09-30T00:00:00Z,2020-01-01T00:00:00Z,2023-01-01T00:00:00Z
José Carrascosa,association football,1950-12-30T00:00:00Z,2013-01-21T00:00:00Z,1970-01-01T00:00:00Z,1979-01-01T00:00:00Z
José Catalán,association football,1948-03-30T00:00:00Z,2023-04-23T00:00:00Z,1968-01-01T00:00:00Z,1979-01-01T00:00:00Z
José Cerveró,association football,1949-09-03T00:00:00Z,2024-07-17T00:00:00Z,1972-01-01T00:00:00Z,1983-01-01T00:00:00Z
José Clarke,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z,1915-01-01T00:00:00Z,1927-01-01T00:00:00Z
José Domínguez Rial,association football,1940-11-10T00:00:00Z,2000-06-30T00:00:00Z,1959-01-01T00:00:00Z,1974-01-01T00:00:00Z
José Donoso Lizama,association football,1930-02-13T00:00:00Z,2023-05-28T00:00:00Z,1950-01-01T00:00:00Z,1967-01-01T00:00:00Z
José Durand Laguna,association football,1885-11-07T00:00:00Z,1959-07-16T00:00:00Z,1908-01-01T00:00:00Z,1927-01-01T00:00:00Z
José Durand Laguna,association football,1885-11-07T00:00:00Z,1965-02-01T00:00:00Z,1908-01-01T00:00:00Z,1927-01-01T00:00:00Z
José Durand Laguna,association football,1889-11-07T00:00:00Z,1959-07-16T00:00:00Z,1908-01-01T00:00:00Z,1927-01-01T00:00:00Z
José Durand Laguna,association football,1889-11-07T00:00:00Z,1965-02-01T00:00:00Z,1908-01-01T00:00:00Z,1927-01-01T00:00:00Z
José Díaz Macías,association football,1946-11-20T00:00:00Z,2006-12-08T00:00:00Z,1968-01-01T00:00:00Z,1981-01-01T00:00:00Z
José Díaz Payán,association football,1916-12-17T00:00:00Z,1990-08-09T00:00:00Z,1939-01-01T00:00:00Z,1945-01-01T00:00:00Z
José Fernández,association football,1928-02-23T00:00:00Z,2009-11-05T00:00:00Z,1948-01-01T00:00:00Z,1962-01-01T00:00:00Z
José Fernández Troncoso,association football,1912-01-01T00:00:00Z,2001-12-11T00:00:00Z,1935-01-01T00:00:00Z,1940-01-01T00:00:00Z
José Fioroni,association football,1899-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f8bc284598c9243b1165d29e283597d5,1918-01-01T00:00:00Z,1929-01-01T00:00:00Z
José García Campillo,association football,1931-03-16T00:00:00Z,2015-11-09T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
José García Castro,association football,1934-06-10T00:00:00Z,2003-09-01T00:00:00Z,1954-01-01T00:00:00Z,1966-01-01T00:00:00Z
José Gildeixon Clemente de Paiva,association football,1987-09-03T00:00:00Z,2016-11-28T00:00:00Z,2005-01-01T00:00:00Z,2016-01-01T00:00:00Z
José Giralt,association football,1883-08-10T00:00:00Z,1960-01-24T00:00:00Z,1897-01-01T00:00:00Z,1912-01-01T00:00:00Z
José Gorena,association football,1900-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f5221e4958c7d652023eff949dd73f51,1907-01-01T00:00:00Z,1915-01-01T00:00:00Z
José Hernández González,association football,1926-09-11T00:00:00Z,2011-10-11T00:00:00Z,1944-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Iborra Blanco,association football,1908-06-12T00:00:00Z,2002-09-17T00:00:00Z,1929-01-01T00:00:00Z,1947-01-01T00:00:00Z
José Iglesias Fernández,association football,1926-12-23T00:00:00Z,2007-07-12T00:00:00Z,1943-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Ignacio Pérez Frías,association football,1955-04-27T00:00:00Z,2018-03-30T00:00:00Z,1976-01-01T00:00:00Z,1984-01-01T00:00:00Z
José Jhonson,association football,1939-09-03T00:00:00Z,2015-12-22T00:00:00Z,1959-01-01T00:00:00Z,1968-01-01T00:00:00Z
José Juncosa,association football,1922-02-02T00:00:00Z,2003-10-31T00:00:00Z,1941-01-01T00:00:00Z,1955-01-01T00:00:00Z
José Laiolo,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z,1915-01-01T00:00:00Z,1920-01-01T00:00:00Z
José Lemos Rodríguez,association football,1962-02-01T00:00:00Z,2023-09-21T00:00:00Z,1979-01-01T00:00:00Z,1992-01-01T00:00:00Z
José Luis Bilbao,association football,1921-09-08T00:00:00Z,2014-01-28T00:00:00Z,1941-01-01T00:00:00Z,1953-01-01T00:00:00Z
José Luis Bocoya,association football,1955-04-03T00:00:00Z,2023-09-14T00:00:00Z,1973-01-01T00:00:00Z,1984-01-01T00:00:00Z
José Luis Brown,association football,1956-11-10T00:00:00Z,2019-08-12T00:00:00Z,1975-01-01T00:00:00Z,1990-01-01T00:00:00Z
José Luis Capón,association football,1948-02-06T00:00:00Z,2020-03-29T00:00:00Z,1970-01-01T00:00:00Z,1981-01-01T00:00:00Z
José Luis Cuciuffo,association football,1961-02-01T00:00:00Z,2004-12-11T00:00:00Z,1980-01-01T00:00:00Z,1993-01-01T00:00:00Z
José Luis Diestro,association football,1919-03-19T00:00:00Z,1997-06-17T00:00:00Z,1939-01-01T00:00:00Z,1954-01-01T00:00:00Z
José Luis Dolgetta,association football,1970-08-01T00:00:00Z,2023-10-31T00:00:00Z,1990-01-01T00:00:00Z,2001-01-01T00:00:00Z
José Luis Duque,association football,1918-10-27T00:00:00Z,1991-11-09T00:00:00Z,1939-01-01T00:00:00Z,1951-01-01T00:00:00Z
José Luis García Sáiz,association football,1940-09-23T00:00:00Z,2018-01-31T00:00:00Z,1960-01-01T00:00:00Z,1973-01-01T00:00:00Z
José Luis Martínez Bazán,association football,1942-02-11T00:00:00Z,2015-07-21T00:00:00Z,1973-01-01T00:00:00Z,1990-01-01T00:00:00Z
